"PRIMARY_ID","BREAKING_PEACE","DAMAGE","DECEPTION","KILL","MISC","ROYAL_OFFENCES","SEXUAL","THEFT","VIOLENT_THEFT"
"t17420224-60","0","0","0","0","0","0","0","1","0"
"t17420224-7","0","0","0","0","0","0","0","1","0"
"t17420224-8","0","0","0","0","0","0","0","1","0"
"t17420224-9","0","0","0","0","0","0","0","1","0"
"t17420428-13","0","0","0","0","0","0","0","1","0"
"t17420428-22","0","0","0","0","0","0","0","1","0"
"t17420428-28","0","0","0","0","0","0","0","1","0"
"t17420428-30","0","0","0","0","0","0","0","1","0"
"t17420428-31","0","0","0","0","0","0","0","1","0"
"t17420428-32","0","0","0","0","0","0","0","1","0"
"t17420428-35","0","0","0","0","0","0","0","1","0"
"t17420428-36","0","0","0","0","0","0","0","1","0"
"t17420428-39","0","0","0","0","0","0","0","1","0"
"t17420428-44","0","0","0","0","0","0","0","1","0"
"t17420428-47","0","0","0","0","0","0","0","1","0"
"t17420428-48","0","0","0","0","0","0","0","1","0"
"t17420428-49","0","0","0","0","0","0","0","1","0"
"t17420428-5","0","0","0","0","0","0","0","1","0"
"t17420428-50","0","0","0","0","0","0","0","1","0"
"t17420428-51","0","0","0","0","0","0","0","1","0"
"t17420428-52","0","0","0","0","0","0","0","1","0"
"t17420428-53","0","0","0","0","0","0","0","1","0"
"t17420428-56","0","0","0","0","0","0","0","1","0"
"t17420428-59","0","0","0","0","0","0","0","1","0"
"t17420428-62","0","0","0","0","0","0","0","1","0"
"t17420428-63","0","0","0","0","0","0","0","1","0"
"t17420428-64","0","0","0","0","0","0","0","1","0"
"t17420428-66","0","0","0","0","0","0","0","1","0"
"t17420428-68","0","0","0","0","0","0","0","1","0"
"t17420428-7","0","0","0","0","0","0","0","1","0"
"t17420428-70","0","0","0","0","0","0","0","1","0"
"t17420428-72","0","0","0","0","0","0","0","1","0"
"t17420428-73","0","0","0","0","0","0","0","1","0"
"t17420428-76","0","0","0","0","0","0","0","1","0"
"t17420428-79","0","0","0","0","0","0","0","1","0"
"t17420428-82","0","0","0","0","0","0","0","1","0"
"t17420428-83","0","0","0","0","0","0","0","1","0"
"t17420428-84","0","0","0","0","0","0","0","1","0"
"t17420603-14","0","0","0","0","0","0","0","1","0"
"t17420603-19","0","0","0","0","0","0","0","1","0"
"t17420603-22","0","0","0","0","0","0","0","1","0"
"t17420603-3","0","0","0","0","0","0","0","1","0"
"t17420603-4","0","0","0","0","0","0","0","1","0"
"t17420603-6","0","0","0","0","0","0","0","1","0"
"t17420603-7","0","0","0","0","0","0","0","1","0"
"t17420603-9","0","0","0","0","0","0","0","1","0"
"t17420714-10","0","0","0","0","0","0","0","1","0"
"t17420714-12","0","0","0","0","0","0","0","1","0"
"t17420714-14","0","0","0","0","0","0","0","1","0"
"t17420714-15","0","0","0","0","0","0","0","1","0"
"t17420714-20","0","0","0","0","0","0","0","1","0"
"t17420714-21","0","0","0","0","0","0","0","1","0"
"t17420714-22","0","0","0","0","0","0","0","1","0"
"t17420714-24","0","0","0","0","0","0","0","1","0"
"t17420714-25","0","0","0","0","0","0","0","1","0"
"t17420714-26","0","0","0","0","0","0","0","0","1"
"t17420714-28","0","0","0","0","0","0","0","1","0"
"t17420714-29","0","0","0","0","0","0","0","1","0"
"t17420714-3","0","0","0","0","0","0","0","1","0"
"t17420714-33","0","0","0","0","0","0","0","1","0"
"t17420714-36","0","0","0","0","0","0","0","1","0"
"t17420714-5","0","0","0","0","0","0","0","1","0"
"t17420714-6","0","0","0","0","0","0","0","1","0"
"t17420714-9","0","0","0","0","0","0","0","1","0"
"t17420909-12","0","0","0","0","0","0","0","1","0"
"t17420909-13","0","0","0","0","0","0","0","1","0"
"t17420909-15","0","0","0","0","0","0","0","1","0"
"t17420909-19","0","0","0","0","0","0","0","1","0"
"t17420909-21","0","0","0","0","0","0","0","1","0"
"t17420909-26","0","0","0","0","0","0","0","1","0"
"t17420909-27","0","0","0","0","0","0","0","1","0"
"t17420909-29","0","0","0","0","0","0","0","1","0"
"t17420909-33","0","0","0","0","0","0","0","0","1"
"t17420909-34","0","0","0","0","0","0","0","1","0"
"t17420909-40","0","0","0","0","0","0","0","1","0"
"t17420909-5","0","0","0","0","0","0","0","1","0"
"t17420909-7","0","0","0","0","0","0","0","1","0"
"t17420909-8","0","0","0","0","0","0","0","1","0"
"t17421013-1","0","0","0","0","0","0","0","1","0"
"t17421013-10","0","0","0","0","0","0","0","1","0"
"t17421013-11","0","0","0","0","0","0","0","1","0"
"t17421013-12","0","0","0","0","0","0","0","1","0"
"t17421013-17","0","0","0","0","0","0","0","1","0"
"t17421013-21","0","0","0","0","0","0","0","1","0"
"t17421013-23","0","0","0","0","0","0","0","1","0"
"t17421013-24","0","0","0","0","0","0","0","0","1"
"t17421013-25","0","0","0","0","0","0","0","1","0"
"t17421013-6","0","0","0","0","0","0","0","1","0"
"t17421013-9","0","0","0","0","0","0","0","1","0"
"t17421208-1","0","0","0","0","0","0","0","1","0"
"t17421208-10","0","0","0","0","0","0","0","1","0"
"t17421208-12","0","0","0","0","0","0","0","1","0"
"t17421208-13","0","0","0","0","0","0","0","1","0"
"t17421208-14","0","0","0","0","0","0","0","1","0"
"t17421208-15","0","0","0","0","0","0","0","1","0"
"t17421208-18","0","0","0","0","0","0","0","1","0"
"t17421208-19","0","0","0","0","0","0","0","1","0"
"t17421208-2","0","0","0","0","0","0","0","1","0"
"t17421208-21","0","0","0","0","0","0","0","1","0"
"t17421208-23","0","0","0","0","0","0","0","1","0"
"t17421208-26","0","0","0","0","0","0","0","1","0"
"t17421208-3","0","0","0","0","0","0","0","1","0"
"t17421208-34","0","0","0","0","0","0","0","1","0"
"t17421208-42","0","0","0","0","0","0","0","1","0"
"t17421208-48","0","0","0","0","0","0","0","1","0"
"t17421208-49","0","0","0","0","0","0","0","1","0"
"t17421208-50","0","0","0","0","0","0","0","1","0"
"t17421208-51","0","0","0","0","0","0","0","1","0"
"t17421208-6","0","0","0","0","0","0","0","1","0"
"t17421208-7","0","0","0","0","0","0","0","1","0"
"t17421208-8","0","0","0","0","0","0","0","1","0"
"t17430114-12","0","0","0","0","0","0","0","1","0"
"t17430114-13","0","0","0","0","0","0","0","1","0"
"t17430114-14","0","0","0","0","0","0","0","1","0"
"t17430114-16","0","0","0","0","0","0","0","1","0"
"t17430114-2","0","0","0","0","0","0","0","1","0"
"t17430114-21","0","0","0","0","0","0","0","1","0"
"t17430114-22","0","0","0","0","0","0","0","1","0"
"t17430114-24","0","0","0","0","0","0","0","1","0"
"t17430114-25","0","0","0","0","0","0","0","1","0"
"t17430114-3","0","0","0","0","0","0","0","1","0"
"t17430114-33","0","0","0","0","0","0","0","1","0"
"t17430114-37","0","0","0","0","0","0","0","1","0"
"t17430114-4","0","0","0","0","0","0","0","1","0"
"t17430114-48","0","0","0","0","0","0","0","1","0"
"t17430114-5","0","0","0","0","0","0","0","1","0"
"t17430114-50","0","0","0","0","0","0","0","1","0"
"t17430114-51","0","0","0","0","0","0","0","1","0"
"t17430114-52","0","0","0","0","0","0","0","1","0"
"t17430114-53","0","0","0","0","0","0","0","1","0"
"t17430114-54","0","0","0","0","0","0","0","1","0"
"t17430114-7","0","0","0","0","0","0","0","1","0"
"t17430114-8","0","0","0","0","0","0","0","1","0"
"t17430114-9","0","0","0","0","0","0","0","1","0"
"t17430223-1","0","0","0","0","0","0","0","1","0"
"t17430223-11","0","0","0","0","0","0","0","1","0"
"t17430223-13","0","0","0","0","0","0","0","1","0"
"t17430223-16","0","0","0","0","0","0","0","1","0"
"t17430223-18","0","0","0","0","0","0","0","1","0"
"t17430223-19","0","0","0","0","0","0","0","1","0"
"t17430223-2","0","0","0","1","0","0","0","0","0"
"t17430223-22","0","0","0","0","0","0","0","0","1"
"t17430223-25","0","0","0","0","0","0","0","1","0"
"t17430223-28","0","0","0","1","0","0","0","0","0"
"t17430223-29","0","0","0","0","0","0","0","1","0"
"t17430223-30","0","0","0","0","0","0","0","1","0"
"t17430223-32","0","0","0","0","0","0","0","1","0"
"t17430223-33","0","0","0","0","0","0","0","1","0"
"t17430223-34","0","0","0","0","0","0","0","1","0"
"t17430223-35","0","0","0","0","0","0","0","1","0"
"t17430223-36","0","0","0","0","0","0","0","1","0"
"t17430223-38","0","0","0","0","0","0","0","1","0"
"t17430223-4","0","0","0","0","0","0","0","1","0"
"t17430223-5","0","0","0","0","0","0","0","1","0"
"t17430223-6","0","0","0","0","0","0","0","1","0"
"t17430413-1","0","0","0","0","0","0","0","1","0"
"t17430413-10","0","0","0","0","0","0","0","1","0"
"t17430413-11","0","0","0","0","0","0","0","1","0"
"t17430413-14","0","0","0","0","0","0","0","1","0"
"t17430413-16","0","0","0","0","0","0","0","1","0"
"t17430413-18","0","0","0","0","0","0","0","1","0"
"t17430413-2","0","0","0","0","0","0","0","1","0"
"t17430413-20","0","0","0","0","0","0","0","1","0"
"t17430413-21","0","0","0","0","0","0","0","1","0"
"t17430413-23","0","0","0","0","0","0","0","1","0"
"t17430413-25","0","0","0","0","0","0","0","1","0"
"t17430413-29","0","0","0","0","0","0","0","1","0"
"t17430413-30","0","0","0","0","0","0","0","1","0"
"t17430413-32","0","0","0","0","0","0","0","1","0"
"t17430413-34","0","0","0","0","0","0","0","1","0"
"t17430413-35","0","0","0","0","0","0","0","1","0"
"t17430413-38","0","0","0","0","0","0","0","1","0"
"t17430413-39","0","0","0","0","0","0","0","1","0"
"t17430413-40","0","0","0","0","0","0","0","1","0"
"t17430413-42","0","0","0","0","0","0","0","1","0"
"t17430413-43","0","0","0","0","0","0","0","1","0"
"t17430413-44","0","0","0","0","0","0","0","1","0"
"t17430413-6","0","0","0","0","0","0","0","1","0"
"t17430413-7","0","0","0","0","0","0","0","1","0"
"t17430413-8","0","0","0","0","0","0","0","1","0"
"t17430413-9","0","0","0","0","0","0","0","1","0"
"t17430519-1","0","0","0","0","0","0","0","1","0"
"t17430519-11","0","0","0","0","0","0","0","1","0"
"t17430519-12","0","0","0","0","0","0","0","1","0"
"t17430519-13","0","0","0","0","0","0","0","1","0"
"t17430519-14","0","0","0","0","0","0","0","0","1"
"t17430519-15","0","0","0","0","0","0","0","1","0"
"t17430519-16","0","0","0","0","0","0","0","1","0"
"t17430519-17","0","0","0","0","0","0","0","1","0"
"t17430519-2","0","0","0","0","0","0","0","1","0"
"t17430519-23","0","0","0","0","0","0","0","1","0"
"t17430519-29","0","0","0","0","0","0","0","1","0"
"t17430519-32","0","0","0","0","0","0","0","1","0"
"t17430519-8","0","0","0","0","0","0","0","1","0"
"t17430629-1","0","0","0","0","0","0","0","1","0"
"t17430629-12","0","0","0","0","0","0","0","1","0"
"t17430629-13","0","0","0","0","0","0","0","1","0"
"t17430629-14","0","0","0","0","0","0","0","1","0"
"t17430629-15","0","0","0","0","0","0","0","0","1"
"t17430629-16","0","0","0","0","0","0","0","1","0"
"t17430629-17","0","0","0","0","0","0","0","1","0"
"t17430629-18","0","0","0","0","0","0","0","1","0"
"t17430629-2","0","0","0","0","0","0","0","1","0"
"t17430629-20","0","0","0","0","0","0","0","1","0"
"t17430629-21","0","0","0","0","0","0","0","1","0"
"t17430629-22","0","0","0","0","0","0","0","1","0"
"t17430629-23","0","0","0","0","0","0","0","1","0"
"t17430629-24","0","0","0","0","0","0","0","1","0"
"t17430629-26","0","0","0","0","0","0","0","1","0"
"t17430629-28","0","0","0","0","0","0","0","1","0"
"t17430629-3","0","0","0","0","0","0","0","1","0"
"t17430629-30","0","0","0","0","0","0","0","1","0"
"t17430629-36","0","0","0","0","0","0","0","1","0"
"t17430629-37","0","0","0","0","0","0","0","1","0"
"t17430629-4","0","0","0","0","0","0","0","1","0"
"t17430629-5","0","0","0","0","0","0","0","1","0"
"t17430629-55","0","0","0","0","0","0","0","1","0"
"t17430629-56","0","0","0","0","0","0","0","1","0"
"t17430629-57","0","0","0","0","0","0","0","1","0"
"t17430629-59","0","0","0","0","0","0","0","1","0"
"t17430629-6","0","0","0","0","0","0","0","1","0"
"t17430629-60","0","0","0","0","0","0","0","1","0"
"t17430629-61","0","0","0","0","0","0","0","1","0"
"t17430629-63","0","0","0","0","0","0","0","1","0"
"t17430629-65","0","0","0","0","0","0","0","1","0"
"t17430629-7","0","0","0","0","0","0","0","1","0"
"t17430629-8","0","0","0","0","0","0","0","1","0"
"t17430629-9","0","0","0","0","0","0","0","1","0"
"t17430907-12","0","0","0","0","0","0","0","1","0"
"t17430907-13","0","0","0","0","0","0","0","1","0"
"t17430907-14","0","0","0","0","0","0","0","1","0"
"t17430907-16","0","0","0","0","0","0","0","1","0"
"t17430907-18","0","0","0","0","0","0","0","1","0"
"t17430907-19","0","0","0","0","0","0","0","1","0"
"t17430907-2","0","0","0","0","0","0","0","1","0"
"t17430907-20","0","0","0","0","0","0","0","1","0"
"t17430907-22","0","0","0","0","0","0","0","1","0"
"t17430907-27","0","0","0","0","0","0","0","1","0"
"t17430907-28","0","0","0","0","0","0","0","1","0"
"t17430907-3","0","0","0","0","0","0","0","1","0"
"t17430907-30","0","0","0","0","0","0","0","1","0"
"t17430907-33","0","0","0","0","0","0","0","1","0"
"t17430907-36","0","0","0","0","0","0","0","1","0"
"t17430907-37","0","0","0","0","0","0","0","0","1"
"t17430907-38","0","0","0","0","0","0","0","1","0"
"t17430907-39","0","0","0","0","0","0","0","1","0"
"t17430907-4","0","0","0","0","0","0","0","1","0"
"t17430907-42","0","0","0","0","0","0","0","1","0"
"t17430907-45","0","0","0","0","0","0","0","1","0"
"t17430907-48","0","0","0","0","0","0","0","0","1"
"t17430907-49","0","0","0","0","0","0","0","1","0"
"t17430907-50","0","0","0","0","0","0","0","1","0"
"t17430907-51","0","0","0","0","0","0","0","1","0"
"t17430907-56","0","0","0","0","0","0","0","1","0"
"t17430907-58","0","0","0","0","0","0","0","1","0"
"t17430907-6","0","0","0","0","0","0","0","1","0"
"t17430907-60","0","0","0","0","0","0","0","1","0"
"t17430907-65","0","0","0","0","0","0","0","1","0"
"t17430907-66","0","0","0","0","0","0","0","1","0"
"t17430907-67","0","0","0","0","0","0","0","1","0"
"t17430907-68","0","0","0","0","0","0","0","1","0"
"t17430907-69","0","0","0","0","0","0","0","1","0"
"t17430907-7","0","0","0","0","0","0","0","1","0"
"t17430907-74","0","0","0","0","0","0","0","1","0"
"t17430907-75","0","0","0","0","0","0","0","1","0"
"t17430907-78","0","0","0","0","0","0","0","1","0"
"t17430907-8","0","0","0","0","0","0","0","1","0"
"t17431012-11","0","0","0","0","0","0","0","1","0"
"t17431012-12","0","0","0","0","0","0","0","1","0"
"t17431012-13","0","0","0","0","0","0","0","1","0"
"t17431012-14","0","0","0","0","0","0","0","1","0"
"t17431012-18","0","0","0","0","0","0","0","1","0"
"t17431012-2","0","0","0","0","0","0","0","1","0"
"t17431012-21","0","0","0","0","0","0","0","1","0"
"t17431012-22","0","0","0","0","0","0","0","1","0"
"t17431012-26","0","0","0","0","0","0","0","1","0"
"t17431012-27","0","0","0","0","0","0","0","1","0"
"t17431012-32","0","0","0","0","0","0","0","1","0"
"t17431012-4","0","0","0","0","0","0","0","1","0"
"t17431012-5","0","0","0","0","0","0","0","1","0"
"t17431012-9","0","0","0","0","0","0","0","1","0"
"t17431207-1","0","0","0","0","0","0","0","1","0"
"t17431207-10","0","0","0","0","0","0","0","1","0"
"t17431207-11","0","0","0","0","0","0","0","1","0"
"t17431207-14","0","0","0","0","0","0","0","1","0"
"t17431207-15","0","0","0","0","0","0","0","1","0"
"t17431207-18","0","0","0","0","0","0","0","1","0"
"t17431207-2","0","0","0","0","0","0","0","1","0"
"t17431207-23","0","0","0","0","0","0","0","1","0"
"t17431207-24","0","0","0","0","0","0","0","1","0"
"t17431207-27","0","0","0","0","0","0","0","1","0"
"t17431207-3","0","0","0","0","0","0","0","1","0"
"t17431207-32","0","0","0","0","0","0","0","1","0"
"t17431207-35","0","0","0","0","0","0","0","1","0"
"t17431207-39","0","0","0","0","0","0","0","1","0"
"t17431207-40","0","0","0","0","0","0","0","1","0"
"t17431207-41","0","0","0","0","0","0","0","1","0"
"t17431207-42","0","0","0","0","0","0","0","1","0"
"t17431207-43","0","0","0","0","0","0","0","1","0"
"t17431207-48","0","0","0","0","0","0","0","1","0"
"t17431207-5","0","0","0","0","0","0","0","1","0"
"t17431207-53","0","0","0","0","0","0","0","1","0"
"t17431207-55","0","0","0","0","0","0","0","1","0"
"t17431207-59","0","0","0","0","0","0","0","1","0"
"t17431207-6","0","0","0","0","0","0","0","1","0"
"t17431207-63","0","0","0","0","0","0","0","0","1"
"t17431207-64","0","0","0","0","0","0","0","1","0"
"t17431207-67","0","0","0","0","0","0","0","1","0"
"t17431207-76","0","0","0","0","0","0","0","1","0"
"t17431207-77","0","0","0","0","0","0","0","1","0"
"t17431207-8","0","0","0","0","0","0","0","1","0"
"t17440113-1","0","0","0","0","0","0","0","1","0"
"t17440113-10","0","0","0","0","0","0","0","1","0"
"t17440113-13","0","0","0","0","0","0","0","1","0"
"t17440113-14","0","0","0","0","0","0","0","1","0"
"t17440113-16","0","0","0","0","0","0","0","1","0"
"t17440113-17","0","0","0","0","0","0","0","1","0"
"t17440113-18","0","0","0","0","0","0","0","1","0"
"t17440113-19","0","0","0","0","0","0","0","1","0"
"t17440113-2","0","0","0","0","0","0","0","1","0"
"t17440113-20","0","0","0","0","0","0","0","1","0"
"t17440113-23","0","0","0","0","0","0","0","1","0"
"t17440113-24","0","0","0","0","0","0","0","1","0"
"t17440113-25","0","0","0","0","0","0","0","1","0"
"t17440113-26","0","0","0","0","0","0","0","1","0"
"t17440113-28","0","0","0","0","0","0","0","1","0"
"t17440113-29","0","0","0","0","0","0","0","1","0"
"t17440113-3","0","0","0","0","0","0","0","1","0"
"t17440113-30","0","0","0","0","0","0","0","1","0"
"t17440113-4","0","0","0","0","0","0","0","1","0"
"t17440113-5","0","0","0","0","0","0","0","1","0"
"t17440113-8","0","0","0","0","0","0","0","1","0"
"t17440113-9","0","0","0","0","0","0","0","1","0"
"t17440223-1","0","0","0","0","0","0","0","1","0"
"t17440223-10","0","0","0","0","0","0","0","1","0"
"t17440223-11","0","0","0","0","0","0","0","1","0"
"t17440223-12","0","0","0","0","0","0","0","1","0"
"t17440223-14","0","0","0","0","0","0","0","1","0"
"t17440223-20","0","0","0","0","0","0","0","1","0"
"t17440223-22","0","0","0","0","0","0","0","1","0"
"t17440223-23","0","0","0","0","0","0","0","1","0"
"t17440223-24","0","0","0","0","0","0","0","1","0"
"t17440223-25","0","0","0","0","0","0","0","1","0"
"t17440223-26","0","0","0","0","0","0","0","1","0"
"t17440223-29","0","0","0","0","0","0","0","1","0"
"t17440223-32","0","0","0","0","0","0","0","1","0"
"t17440223-33","0","0","0","0","0","0","0","1","0"
"t17440223-34","0","0","0","0","0","0","0","1","0"
"t17440223-35","0","0","0","0","0","0","0","1","0"
"t17440223-36","0","0","0","0","0","0","0","1","0"
"t17440223-37","0","0","0","0","0","0","0","1","0"
"t17440223-4","0","0","0","0","0","0","0","1","0"
"t17440223-5","0","0","0","0","0","0","0","1","0"
"t17440223-6","0","0","0","0","0","0","0","1","0"
"t17440223-7","0","0","0","0","0","0","0","1","0"
"t17440223-9","0","0","0","0","0","0","0","1","0"
"t17440404-1","0","0","0","0","0","0","0","1","0"
"t17440404-10","0","0","0","0","0","0","0","1","0"
"t17440404-11","0","0","0","0","0","0","0","1","0"
"t17440404-15","0","0","0","0","0","0","0","1","0"
"t17440404-18","0","0","0","0","0","0","0","1","0"
"t17440404-2","0","0","0","0","0","0","0","1","0"
"t17440404-20","0","0","0","0","0","0","0","1","0"
"t17440404-21","0","0","0","0","0","0","0","1","0"
"t17440404-22","0","0","0","0","0","0","0","1","0"
"t17440404-23","0","0","0","0","0","0","0","1","0"
"t17440404-24","0","0","0","0","0","0","0","1","0"
"t17440404-25","0","0","0","0","0","0","0","1","0"
"t17440404-3","0","0","0","0","0","0","0","1","0"
"t17440404-30","0","0","0","0","0","0","0","1","0"
"t17440404-33","0","0","0","0","0","0","0","1","0"
